City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
462,Batagay,RU,67.6333,134.6333,34.74,71,100,8.16,overcast clouds
463,Mweka,CD,-4.85,21.5667,72.82,92,93,1.12,overcast clouds
464,San Ignacio,BZ,17.1561,-89.0714,80.74,83,0,0.0,clear sky
465,Lasa,IT,46.6166,10.7002,54.48,89,97,2.19,overcast clouds
466,Khani,GE,41.9563,42.9566,45.97,99,100,3.2,overcast clouds
467,Camana,PE,-16.6228,-72.7111,64.74,91,89,7.72,overcast clouds
468,Pierre,US,44.3683,-100.351,59.92,67,0,13.0,clear sky
469,Villa Maria,AR,-32.4075,-63.2402,55.96,93,100,9.17,overcast clouds
470,Havoysund,NO,70.9963,24.6622,34.03,91,100,22.32,light snow
471,Port Moresby,PG,-9.4431,147.1797,85.42,74,20,11.5,haze
472,Seoul,KR,37.5683,126.9778,63.97,36,0,6.91,moderate rain
473,Biu,NG,10.6129,12.1946,80.1,60,100,9.48,overcast clouds
474,Buchanan,LR,5.8808,-10.0467,76.1,92,100,5.53,light rain
475,Grand-Santi,GF,4.25,-54.3833,71.8,100,100,1.95,overcast clouds
476,Egvekinot,RU,66.3167,-179.1667,25.14,98,99,3.31,light snow
477,Portoferraio,IT,42.8115,10.3146,68.16,77,0,6.91,clear sky
478,Santa Fe,AR,-31.6333,-60.7,62.02,86,99,7.0,light rain
479,Lamu,KE,-2.2717,40.902,84.42,81,93,18.48,light rain
480,Duku,NG,11.2361,4.9073,85.21,53,93,7.05,overcast clouds
481,Emerald,AU,-23.5333,148.1667,74.62,60,99,3.58,light rain
482,Axim,GH,4.8699,-2.2405,79.79,83,40,1.32,scattered clouds
483,Aklavik,CA,68.2191,-135.0107,32.23,90,31,8.12,scattered clouds
484,Juneau,US,58.3019,-134.4197,42.8,98,75,3.44,broken clouds
485,Gujan-Mestras,FR,44.6333,-1.0667,63.55,82,0,3.44,clear sky
486,Kupang,ID,-10.1667,123.5833,86.23,58,87,14.0,overcast clouds
487,Letka,RU,59.6011,49.4232,58.89,44,18,14.16,few clouds
488,Half Moon Bay,US,37.4636,-122.4286,53.51,71,75,28.77,haze
489,Palmer,US,42.1584,-72.3287,45.86,59,100,10.36,overcast clouds
490,Humaita,BR,-7.5061,-63.0208,72.19,99,100,0.18,overcast clouds
491,Chaman,PK,30.9236,66.4512,93.79,9,0,12.24,clear sky
492,Talara,PE,-4.5772,-81.2719,68.52,81,49,15.35,scattered clouds
493,Carutapera,BR,-1.195,-46.02,74.95,95,100,2.1,overcast clouds
494,Gornozavodsk,RU,58.3758,58.3211,58.35,40,8,10.4,clear sky
495,Kontagora,NG,10.3999,5.4695,82.17,64,88,7.18,overcast clouds
496,Punta De Piedra,VE,7.6176,-71.4916,70.41,97,94,2.57,overcast clouds
497,Redlands,US,34.0556,-117.1825,64.31,79,100,8.05,overcast clouds
498,Muros,ES,42.7762,-9.0603,58.68,67,92,3.8,overcast clouds
499,Cayenne,GF,4.9333,-52.3333,81.09,1,75,4.0,broken clouds
500,Taoudenni,ML,22.6783,-3.9836,81.21,9,100,15.88,overcast clouds
501,Lagoa,PT,39.05,-27.9833,59.88,70,13,5.82,few clouds
502,Langham,CA,52.3668,-106.9679,49.01,58,100,10.94,overcast clouds
503,Nortelandia,BR,-14.4547,-56.8028,62.37,63,1,0.98,clear sky
504,Copiapo,CL,-27.3667,-70.3333,55.09,93,54,2.64,broken clouds
505,Antofagasta,CL,-23.65,-70.4,61.88,85,48,2.13,scattered clouds
506,Sao Joaquim,BR,-28.2939,-49.9317,40.51,98,6,2.95,clear sky
507,Ambilobe,MG,-13.2,49.05,85.33,57,54,4.79,broken clouds
508,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,71.29,100,98,1.79,overcast clouds
509,Victoria Point,AU,-27.5833,153.3,70.18,82,100,8.01,overcast clouds
510,Chernyshevskiy,RU,63.0128,112.4714,36.59,72,80,14.63,broken clouds
511,Yomou,GN,7.5603,-9.2653,69.8,98,100,1.66,light rain
512,Bac Lieu,VN,9.285,105.7244,85.71,71,100,14.18,moderate rain
513,Yoichi,JP,43.2039,140.7703,48.65,63,3,18.07,clear sky
514,Svatove,UA,49.4103,38.1503,58.33,38,12,5.14,few clouds
515,Serdobsk,RU,52.4586,44.2169,55.63,37,7,5.3,clear sky
516,Pesnica Pri Mariboru,SI,46.6069,15.6767,59.13,83,75,11.5,broken clouds
517,Ilave,PE,-16.0833,-69.6667,35.96,92,92,2.8,overcast clouds
518,Praia Da Vitoria,PT,38.7333,-27.0667,55.76,94,20,0.56,few clouds
519,Znamenka,RU,52.4167,41.4311,57.34,43,66,6.33,broken clouds
520,Taree,AU,-31.9,152.4667,60.73,59,0,3.44,clear sky
521,Mersing,MY,2.4312,103.8405,85.91,84,40,6.91,heavy intensity rain
522,Chama,CH,47.1821,8.4636,57.15,87,98,2.53,overcast clouds
523,Puerto Leguizamo,CO,-0.1934,-74.7819,70.11,96,99,0.58,overcast clouds
524,Abu Dhabi,AE,24.4667,54.3667,98.71,26,0,5.75,clear sky
525,Dharampur,IN,20.5333,73.1833,104.56,20,0,9.35,clear sky
526,Talitsa,RU,56.8804,60.0213,59.54,40,7,7.85,clear sky
527,Solnechnyy,RU,50.7214,136.6319,43.25,63,100,12.17,overcast clouds
528,Coihaique,CL,-45.5752,-72.0662,55.35,67,20,10.36,light rain
529,Ibra,OM,22.6906,58.5334,96.67,20,0,5.19,clear sky
530,Santa Cruz,BO,-17.8,-63.1667,62.06,88,40,2.3,scattered clouds
531,Ewa Beach,US,21.3156,-158.0072,75.15,64,0,17.27,clear sky
532,Namatanai,PG,-3.6667,152.4333,83.93,71,13,14.03,few clouds
533,Pimentel,PE,-6.8367,-79.9342,64.54,90,87,13.11,overcast clouds
534,High Level,CA,58.5169,-117.136,33.91,100,100,10.36,light rain
535,Martinsburg,US,39.4562,-77.9639,46.0,75,100,6.91,overcast clouds
536,Ossora,RU,59.2353,163.0719,37.11,79,86,16.11,overcast clouds
537,Dabola,GN,10.75,-11.1167,76.37,78,79,2.66,broken clouds
538,Kharp,RU,66.8014,65.8081,35.1,100,100,4.56,overcast clouds
539,College,US,64.8569,-147.8028,42.78,86,75,5.75,broken clouds
540,Floro,NO,61.5996,5.0328,44.96,93,20,8.05,few clouds
541,Orangeburg,US,33.4918,-80.8557,60.91,88,100,12.66,overcast clouds
542,Gouyave,GD,12.1646,-61.7296,78.08,78,100,15.14,overcast clouds
543,Amahai,ID,-3.3333,128.9167,83.98,80,87,8.28,overcast clouds
544,Kassala,SD,15.451,36.4,94.05,26,90,9.75,overcast clouds
545,Bose,IT,45.4612,8.0137,57.29,97,100,4.94,light rain
546,Heubach,DE,48.7927,9.9337,57.69,80,83,5.28,broken clouds
547,Sohagpur,IN,22.7,78.2,106.56,11,1,6.26,clear sky
548,Yokosuka,JP,35.2836,139.6672,70.07,76,100,13.18,overcast clouds
549,Rorvik,NO,64.8621,11.2373,40.86,58,100,18.12,overcast clouds
550,Los Llanos De Aridane,ES,28.6585,-17.9182,62.35,68,0,12.66,clear sky
551,Irituia,BR,-1.7711,-47.4381,72.28,99,100,2.28,overcast clouds
552,Bilma,NE,18.6853,12.9164,91.24,13,100,14.29,overcast clouds
553,Bundaberg,AU,-24.85,152.35,73.69,86,100,10.36,moderate rain
554,Biak,ID,-0.9131,122.8766,82.81,77,100,6.98,overcast clouds
555,Puerto Cabezas,NI,14.0351,-83.3888,78.37,87,45,5.99,scattered clouds
556,Yangambi,CD,0.8102,24.4336,74.14,89,96,1.1,overcast clouds
557,Kaohsiung,TW,22.6163,120.3133,84.29,75,75,12.66,broken clouds
558,Dillon,US,34.4166,-79.3712,58.98,83,100,12.12,overcast clouds
559,Yelizovo,RU,53.1873,158.3805,55.54,62,0,11.18,clear sky
560,Kaputa,ZM,-8.4689,29.6619,72.84,74,79,1.97,broken clouds
561,Boralday,KZ,43.3578,76.8594,80.46,36,20,15.66,few clouds
562,Santiago,CL,-33.4569,-70.6483,58.17,77,100,3.44,mist
563,Vryburg,ZA,-26.9566,24.7284,56.97,60,3,4.12,clear sky
564,Belyy Yar,RU,53.6039,91.3903,50.86,17,0,13.42,clear sky
565,Hopkinsville,US,36.8656,-87.4886,53.55,95,0,6.26,clear sky
566,Kampot,KH,10.6167,104.1833,87.85,75,100,6.17,overcast clouds
567,Maneromango,TZ,-7.1988,38.7848,78.08,70,92,7.43,overcast clouds
568,Mitsamiouli,KM,-11.3847,43.2844,86.29,70,20,12.66,few clouds
569,Uruzgan,AF,32.8333,66.0,84.65,14,0,4.18,clear sky
570,Niamey,NE,13.5137,2.1098,90.57,36,99,9.33,overcast clouds
571,Vilyuysk,RU,63.7553,121.6247,43.57,88,100,8.5,light rain
572,Stornoway,GB,58.2093,-6.3865,51.76,88,100,9.22,overcast clouds
573,Coquimbo,CL,-29.9533,-71.3436,55.13,94,100,2.3,overcast clouds
574,Kingisepp,RU,59.3733,28.6134,45.55,55,57,10.47,broken clouds
575,Sibu,MY,2.3,111.8167,82.71,89,40,4.61,scattered clouds
576,Noumea,NC,-22.2763,166.4572,78.01,99,99,8.97,overcast clouds
577,Mayumba,GA,-3.432,10.6554,78.1,87,29,2.51,scattered clouds
578,Chengzihe,CN,45.3333,131.0667,57.69,26,69,14.05,broken clouds
579,Majene,ID,-3.5403,118.9707,85.66,74,93,1.88,overcast clouds
580,Touros,BR,-5.1989,-35.4608,74.91,92,93,7.43,overcast clouds
581,Ponta Delgada,PT,37.7333,-25.6667,64.51,94,75,5.75,broken clouds
582,Malanje,AO,-9.5402,16.341,69.51,81,9,2.98,clear sky
583,Atar,MR,20.5169,-13.0499,84.31,13,100,7.58,overcast clouds
584,Rosetta,EG,31.4044,30.4164,72.18,43,39,11.05,scattered clouds
585,Waipawa,NZ,-41.4122,175.5153,58.8,70,89,16.31,light rain
586,Ozernovskiy,RU,51.5,156.5167,50.02,68,100,23.49,overcast clouds
587,Udachnyy,RU,66.4167,112.4,25.45,85,100,32.93,snow
588,Yar-Sale,RU,66.8333,70.8333,33.71,100,100,15.05,overcast clouds
589,Portland,US,45.5234,-122.6762,45.48,87,100,7.0,light rain
590,Port Hardy,CA,50.6996,-127.4199,44.6,100,100,5.75,light intensity shower rain
591,Waru,ID,-7.0468,112.4048,89.69,64,99,5.5,overcast clouds
592,Baza,ES,37.4907,-2.7726,65.43,49,31,1.01,scattered clouds
593,Vanimo,PG,-2.6741,141.3028,85.12,76,23,10.87,few clouds
594,La Seyne-Sur-Mer,FR,43.0982,5.8847,61.54,88,100,6.38,overcast clouds
595,Rabo De Peixe,PT,37.8,-25.5833,63.28,89,75,5.75,broken clouds
596,Yukhnov,RU,54.7444,35.2297,58.8,59,100,12.46,overcast clouds
597,Valdivia,CL,-39.8142,-73.2459,55.49,98,100,2.42,light rain
598,Sechura,PE,-5.5569,-80.8222,66.56,82,84,12.73,broken clouds
599,Valverde Del Camino,ES,37.5751,-6.7543,59.04,58,4,2.55,clear sky
600,Segovia,ES,41.1667,-4.0,58.42,61,23,1.72,few clouds
601,Libertador General San Martin,AR,-23.8064,-64.7876,63.97,76,97,0.83,overcast clouds
602,Ligayan,PH,4.6533,119.4706,83.97,75,100,10.38,heavy intensity rain
603,Pajapan,MX,18.25,-94.7,79.32,72,7,7.83,clear sky
604,Peshkopi,AL,41.685,20.4289,59.13,56,99,5.41,overcast clouds
605,Surt,LY,31.2089,16.5887,66.97,57,14,4.94,few clouds
606,Srednekolymsk,RU,67.45,153.6833,30.99,80,100,4.12,overcast clouds
607,Tabou,CI,4.423,-7.3528,80.82,82,99,6.82,light rain
608,El Alto,PE,-4.2714,-81.2147,68.27,76,79,13.47,broken clouds
609,Reconquista,AR,-29.15,-59.65,54.23,92,98,6.73,overcast clouds
610,Mnogovershinnyy,RU,53.9353,139.9242,37.85,71,100,8.32,overcast clouds
611,Saint Stephen,GB,50.3333,-4.9,57.15,94,0,12.66,clear sky
612,Lianzhou,CN,24.7811,112.3825,76.46,86,100,5.48,overcast clouds
613,Iskateley,RU,67.6803,53.1512,38.57,100,100,14.38,overcast clouds
614,Mbeya,TZ,-8.9,33.45,67.24,71,85,3.06,overcast clouds
615,Camacha,PT,33.0833,-16.3333,58.42,67,75,11.5,broken clouds
616,Miguel Hidalgo,MX,19.4225,-99.2028,68.59,49,75,4.61,broken clouds
617,Paamiut,GL,61.994,-49.6678,31.05,83,100,12.24,overcast clouds
618,Murovani Kurylivtsi,UA,48.7235,27.5189,57.15,59,96,8.28,overcast clouds
619,Moranbah,AU,-22.0016,148.0466,68.68,89,100,8.72,light rain
620,Ballangen,NO,68.3428,16.8315,34.02,86,75,10.36,light snow
621,Trinidad,BO,-14.8333,-64.9,65.28,74,6,3.29,clear sky
622,Codrington,AU,-38.2667,141.9667,55.65,71,99,6.96,overcast clouds
623,Sal Rei,CV,16.1833,-22.9167,71.8,73,75,18.41,broken clouds
624,Saurimo,AO,-9.6608,20.3916,73.17,61,45,5.44,scattered clouds
625,Pacific Grove,US,36.6177,-121.9166,51.91,82,0,21.99,clear sky
626,Port-Gentil,GA,-0.7193,8.7815,80.56,89,20,4.61,few clouds
627,Sao Felix Do Xingu,BR,-6.6447,-51.995,70.27,98,86,0.54,overcast clouds
628,Azare,NG,11.6765,10.1948,89.15,39,99,8.63,overcast clouds
629,Chunoyar,RU,57.4467,97.3217,38.73,54,100,15.95,overcast clouds
630,Altamira,BR,-3.2033,-52.2064,72.28,99,100,2.55,overcast clouds
631,Yerbogachen,RU,61.2767,108.0108,37.72,65,100,16.04,overcast clouds
632,Aquiraz,BR,-3.9014,-38.3911,77.18,90,98,7.61,overcast clouds
633,Batticaloa,LK,7.7102,81.6924,91.11,55,100,1.74,overcast clouds
634,Kahului,US,20.8947,-156.47,75.85,73,20,18.99,few clouds
635,Barranquilla,CO,10.9639,-74.7964,73.18,100,75,0.0,drizzle
636,Walvis Bay,NA,-22.9575,14.5053,50.95,81,0,1.14,clear sky
637,Hirara,JP,24.8,125.2833,79.07,89,75,4.61,moderate rain
638,Monteagudo,BO,-19.8167,-63.9833,51.66,91,47,2.98,scattered clouds
639,Koungheul,SN,13.9833,-14.8,78.73,31,13,3.98,few clouds
640,Darya Khan,PK,31.7912,71.1039,104.9,11,0,6.13,clear sky
641,Basco,PH,20.4487,121.9702,83.07,78,100,13.56,overcast clouds
642,Garmsar,IR,35.2182,52.3409,79.2,20,59,6.96,broken clouds
643,Kirkwall,GB,58.9848,-2.9587,49.96,87,40,9.22,scattered clouds
644,Ilmenau,DE,50.6833,10.9,54.19,86,90,6.17,overcast clouds
645,Sjoholt,NO,62.4837,6.8106,44.67,79,33,4.05,scattered clouds
646,Clarence Town,AU,-32.5833,151.7833,63.86,69,0,0.58,clear sky
647,Kendari,ID,-3.945,122.4989,83.84,81,100,3.56,overcast clouds
648,Ofunato,JP,39.0717,141.7167,57.85,43,100,13.33,overcast clouds
649,Madimba,TZ,-10.4,40.3333,82.22,69,29,11.12,scattered clouds
650,Nalut,LY,30.3333,10.85,65.17,28,0,5.08,clear sky
651,Esna,EG,25.2934,32.554,84.22,11,6,4.21,clear sky
652,Bubaque,GW,11.2833,-15.8333,76.69,70,12,12.62,few clouds
653,Astana,KZ,51.1801,71.446,57.15,18,0,13.42,clear sky
654,Adrar,MR,20.5022,-10.0711,81.93,15,6,8.48,clear sky
655,Isangel,VU,-19.55,169.2667,74.91,64,4,16.55,clear sky
656,Itarare,BR,-24.1125,-49.3317,50.27,94,40,5.84,scattered clouds
657,Omaha,US,41.2586,-95.9378,64.98,57,100,21.85,overcast clouds
658,Itigi,TZ,-5.7,34.4833,73.62,53,13,9.57,few clouds
659,Pouembout,NC,-21.1333,164.9,72.36,70,52,6.62,broken clouds
660,Concarneau,FR,47.875,-3.9225,60.82,81,100,7.31,overcast clouds
661,Luanda,AO,-8.8368,13.2343,76.06,84,21,7.23,few clouds
662,Algiers,DZ,36.7525,3.042,58.82,77,0,3.44,clear sky
663,Amga,RU,60.8953,131.9608,50.38,74,100,10.09,overcast clouds
664,Nioki,CD,-2.7167,17.6833,77.4,79,100,1.83,overcast clouds
665,Cockburn Town,TC,21.4612,-71.1419,79.39,77,6,9.57,clear sky
666,Tezu,IN,27.9167,96.1667,94.35,40,2,4.09,clear sky
667,Fukue,JP,32.6881,128.8419,71.96,68,20,4.61,few clouds
668,Sulina,RO,45.1559,29.6536,57.72,50,5,8.59,clear sky
669,Phan Thiet,VN,10.9333,108.1,87.8,66,88,16.6,overcast clouds
670,Pedasi,PA,7.5333,-80.0333,77.07,78,35,3.13,scattered clouds
671,Zastron,ZA,-30.3023,27.084,52.39,64,14,6.93,few clouds
672,Merauke,ID,-8.4667,140.3333,83.66,82,100,11.34,overcast clouds
673,Si Bun Ruang,TH,16.9667,102.2833,86.31,62,92,1.79,overcast clouds
674,Beloye,UA,48.4952,39.0505,57.56,39,14,6.55,few clouds
675,Vysokogornyy,RU,50.1167,139.15,34.29,93,100,9.33,snow
676,Rumphi,MW,-11.0186,33.8575,73.67,63,84,4.38,broken clouds
677,Ardakan,IR,32.31,54.0175,86.79,14,5,14.83,clear sky
678,At-Bashi,KG,41.1702,75.8106,66.72,26,0,1.36,clear sky
679,Sorong,ID,-0.8833,131.25,84.69,77,14,6.42,few clouds
680,San Juan Bautista,PE,-14.0108,-75.7358,65.05,78,78,4.12,broken clouds
681,Nieuw Amsterdam,SR,5.8833,-55.0833,78.03,93,100,8.32,overcast clouds
682,Berlevag,NO,70.8578,29.0864,30.0,66,100,24.58,overcast clouds
683,Comodoro Rivadavia,AR,-45.8667,-67.5,69.66,40,0,12.66,clear sky
684,Bogatoye,RU,53.0601,51.3325,58.08,33,100,9.6,overcast clouds
685,Kitgum,UG,3.2783,32.8867,80.44,59,100,3.6,overcast clouds
686,Shihezi,CN,44.3,86.0333,84.33,19,0,6.49,clear sky
687,Olot,ES,42.181,2.4901,66.36,10,70,2.3,broken clouds
688,Ancud,CL,-41.8697,-73.8203,55.33,96,100,19.89,light rain
689,Jonacatepec,MX,18.6833,-98.8,74.75,47,78,1.07,broken clouds
690,Khasan,RU,42.4308,130.6434,56.8,52,94,1.88,overcast clouds
691,Urumqi,CN,43.801,87.6005,76.15,31,75,4.47,broken clouds
692,Muli,MV,2.9167,73.5667,83.97,79,30,18.03,scattered clouds
693,Margate,GB,51.3813,1.3862,53.31,78,2,5.99,clear sky
